row_index,timestamp,model_type,model_name,original_symptoms,original_diagnosis,original_diagnosis_label,forward_prompt,forward_response,predicted_diagnosis,forward_accuracy,backward_prompt,backward_response,predicted_symptoms,symptom_overlap_count,symptom_overlap_ratio,symptom_precision,symptom_recall,symptom_f1,matched_symptoms,causal_consistency_score,reverse_consistent,consistency_category
108,2025-12-16T16:05:15.654656,gemma,google/gemma-2b-it,"[""itching"", ""fatigue"", ""lethargy"", ""yellowish skin"", ""dark urine"", ""loss of appetite"", ""yellow urine"", ""yellowing of eyes"", ""malaise"", ""receiving blood transfusion"", ""receiving unsterile injections""]",hepatitis b,465,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is sepsis.,most likely medical diagnosis for this patient is sepsis,0.0,"What are the common symptoms of most likely medical diagnosis for this patient is sepsis?

List the symptoms as a comma-separated list.","**Disclaimer:** I am not a medical professional and cannot provide medical advice. If you have concerns about your health, please consult a healthcare professional.

**Common symptoms of most likely medical diagnosis for this patient is sepsis:**

- Fever
- Chills
- Sweating
- Rapid heart rate
- Increased respiratory rate
- Muscle aches
- Headache
- Nausea and vomiting
- Loss of consciousness","[""Fever"", ""Chills"", ""Sweating"", ""Rapid heart rate"", ""Increased respiratory rate"", ""Muscle aches"", ""Headache"", ""Nausea and vomiting"", ""Loss of consciousness""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
109,2025-12-16T16:05:18.063340,gemma,google/gemma-2b-it,"[""vomiting"", ""headache"", ""spinning movements"", ""loss of balance"", ""unsteadiness""]",(vertigo) paroymsal  positional vertigo,0,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, headache, spinning movements, loss of balance, unsteadiness

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is a vestibular disorder.,most likely medical diagnosis for these symptoms is a vestibular disorder,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is a vestibular disorder?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for these symptoms is a vestibular disorder:

- Dizziness
- Blurred vision
- Difficulty concentrating
- Nausea and vomiting
- Headache
- Seizures
- Weakness
- Difficulty walking
- Difficulty balancing","[""Dizziness"", ""Blurred vision"", ""Difficulty concentrating"", ""Nausea and vomiting"", ""Headache"", ""Seizures"", ""Weakness"", ""Difficulty walking"", ""Difficulty balancing""]",1,0.2,0.1111111111111111,0.2,0.14285714285714285,"[""headache""]",0.14285714285714285,False,Unstable reasoning
110,2025-12-16T16:05:20.843560,gemma,google/gemma-2b-it,"[""constipation"", ""pain during bowel movements"", ""pain in anal region"", ""bloody stool"", ""irritation in anus""]",dimorphic hemmorhoids(piles),297,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: constipation, pain during bowel movements, pain in anal region, bloody stool, irritation in anus

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is colorectal cancer.,most likely medical diagnosis for these symptoms is colorectal cancer,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is colorectal cancer?

List the symptoms as a comma-separated list.","Sure, here's the information you requested:

The common symptoms of most likely medical diagnosis for these symptoms are:

- Persistent changes in bowel habits, including diarrhea, constipation, or both
- Blood in the stool
- Abdominal pain
- Weight loss
- Fatigue
- Weakness
- Fever
- Weight loss","[""Persistent changes in bowel habits"", ""Blood in the stool"", ""Abdominal pain"", ""Weight loss"", ""Fatigue"", ""Weakness"", ""Fever"", ""Weight loss""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
111,2025-12-16T16:05:23.387288,gemma,google/gemma-2b-it,"[""vomiting"", ""headache"", ""nausea"", ""spinning movements"", ""loss of balance"", ""unsteadiness""]",(vertigo) paroymsal  positional vertigo,0,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, headache, nausea, spinning movements, loss of balance, unsteadiness

Provide only the diagnosis name.","The most likely medical diagnosis for these symptoms is:

Severe dehydration.",Severe dehydration,0.0,"What are the common symptoms of Severe dehydration?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of severe dehydration:

- Dry mouth
- Increased thirst
- Headache
- Dizziness
- Fatigue
- Weakness
- Muscle cramps
- Reduced urine output
- Irritability
- Confusion
- Seizures
- Coma","[""Dry mouth"", ""Increased thirst"", ""Headache"", ""Dizziness"", ""Fatigue"", ""Weakness"", ""Muscle cramps"", ""Reduced urine output"", ""Irritability"", ""Confusion"", ""Seizures"", ""Coma""]",1,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.1111111111111111,"[""headache""]",0.1111111111111111,False,Unstable reasoning
112,2025-12-16T16:05:26.557158,gemma,google/gemma-2b-it,"[""i'm tired weak"", "" can barely keep eyes open"", "" fever don't feel like eating anything"", "" think i've lost appetite"", """"]",chicken pox,193,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: i'm tired weak, can barely keep eyes open, fever don't feel like eating anything, think i've lost appetite

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is **Malnutrition**.,Malnutrition,0.0,"What are the common symptoms of Malnutrition?

List the symptoms as a comma-separated list.","**Answer:**

Sure, here are the common symptoms of malnutrition:

- Weight loss
- Fatigue
- Weakness
- Loss of appetite
- Muscle wasting
- Brittle hair and nails
- Dry skin
- Pale skin
- Slow-healing wounds
- Frequent infections
- Difficulty concentrating
- Depression
- Anxiety
- Irritability
- Muscle weakness","[""Weight loss"", ""Fatigue"", ""Weakness"", ""Loss of appetite"", ""Muscle wasting"", ""Brittle hair and nails"", ""Dry skin"", ""Pale skin"", ""Slow-healing wounds"", ""Frequent infections"", ""Difficulty concentrating"", ""Depression"", ""Anxiety"", ""Irritability"", ""Muscle weakness""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
113,2025-12-16T16:05:29.409528,gemma,google/gemma-2b-it,"[""itching"", ""vomiting"", ""yellowish skin"", ""nausea"", ""loss of appetite"", ""abdominal pain"", ""yellowing of eyes""]",chronic cholestasis,207,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: itching, vomiting, yellowish skin, nausea, loss of appetite, abdominal pain, yellowing of eyes

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is liver failure.,most likely medical diagnosis for these symptoms is liver failure,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is liver failure?

List the symptoms as a comma-separated list.","Sure, here's the information you requested:

The common symptoms of most likely medical diagnosis for these symptoms is liver failure include:

- Fatigue
- Weakness
- Loss of appetite
- Nausea and vomiting
- Abdominal pain
- Dark urine
- Light-colored stools
- Loss of consciousness
- Confusion
- Seizures","[""Fatigue"", ""Weakness"", ""Loss of appetite"", ""Nausea and vomiting"", ""Abdominal pain"", ""Dark urine"", ""Light-colored stools"", ""Loss of consciousness"", ""Confusion"", ""Seizures""]",2,0.2857142857142857,0.2,0.2857142857142857,0.23529411764705882,"[""loss of appetite"", ""abdominal pain""]",0.23529411764705882,False,Unstable reasoning
114,2025-12-16T16:05:32.276609,gemma,google/gemma-2b-it,"[""itching"", ""skin rash"", ""nodal skin eruptions"", ""dischromic  patches""]",fungal infection,394,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: itching, skin rash, nodal skin eruptions, dischromic  patches

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is **lupus vulgaris**.,lupus vulgaris,0.0,"What are the common symptoms of lupus vulgaris?

List the symptoms as a comma-separated list.","**Disclaimer:** I am not a medical professional and cannot provide medical advice. If you have concerns about your health, please consult a healthcare professional.

**Common symptoms of lupus vulgaris include:**

- Fatigue
- Joint pain
- Skin rashes
- Kidney problems
- Blood disorders
- Digestive issues
- Cognitive problems
- Hair loss","[""Fatigue"", ""Joint pain"", ""Skin rashes"", ""Kidney problems"", ""Blood disorders"", ""Digestive issues"", ""Cognitive problems"", ""Hair loss""]",1,0.25,0.125,0.25,0.16666666666666666,"[""skin rash""]",0.16666666666666666,False,Unstable reasoning
115,2025-12-16T16:05:35.031568,gemma,google/gemma-2b-it,"[""constipation"", ""pain during bowel movements"", ""bloody stool"", ""irritation in anus""]",dimorphic hemmorhoids(piles),297,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: constipation, pain during bowel movements, bloody stool, irritation in anus

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is colon cancer.,most likely medical diagnosis for the patient with these symptoms is colon cancer,0.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is colon cancer?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for the patient with these symptoms is colon cancer:

- Persistent changes in bowel habits, including diarrhea, constipation, or both
- Blood in the stool
- Weight loss
- Fatigue
- Abdominal pain
- Loss of appetite
- Fever
- Weight loss","[""Persistent changes in bowel habits"", ""Blood in the stool"", ""Weight loss"", ""Fatigue"", ""Abdominal pain"", ""Loss of appetite"", ""Fever"", ""Weight loss""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
116,2025-12-16T16:05:37.742386,gemma,google/gemma-2b-it,"[""constipation"", ""pain during bowel movements"", ""pain in anal region"", ""bloody stool"", ""irritation in anus""]",dimorphic hemmorhoids(piles),297,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: constipation, pain during bowel movements, pain in anal region, bloody stool, irritation in anus

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is colorectal cancer.,most likely medical diagnosis for these symptoms is colorectal cancer,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is colorectal cancer?

List the symptoms as a comma-separated list.","Sure, here's the information you requested:

The common symptoms of most likely medical diagnosis for these symptoms are:

- Persistent changes in bowel habits, including diarrhea, constipation, or both
- Blood in the stool
- Abdominal pain
- Weight loss
- Fatigue
- Weakness
- Fever
- Weight loss","[""Persistent changes in bowel habits"", ""Blood in the stool"", ""Abdominal pain"", ""Weight loss"", ""Fatigue"", ""Weakness"", ""Fever"", ""Weight loss""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
117,2025-12-16T16:05:42.516953,gemma,google/gemma-2b-it,"[""child adult wheat allergy likely develop signs symptoms minutes hours eating containing wheat"", "" wheat allergy signs symptoms include:  swelling"", "" itching irritation mouth throat hives"", "" itchy rash swelling skin nasal congestion headache difficulty breathing cramps"", "" nausea vomiting diarrhea anaphylaxis  anaphylaxis people"", "" wheat allergy may cause life-threatening reaction called anaphylaxis"", "" addition signs symptoms wheat allergy"", "" anaphylaxis may cause:  swelling tightness throat chest pain tightness severe difficulty breathing trouble swallowing pale"", "" blue skin color dizziness fainting ""]",wheat allergy,1067,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: child adult wheat allergy likely develop signs symptoms minutes hours eating containing wheat, wheat allergy signs symptoms include:  swelling, itching irritation mouth throat hives, itchy rash swelling skin nasal congestion headache difficulty breathing cramps, nausea vomiting diarrhea anaphylaxis  anaphylaxis people, wheat allergy may cause life-threatening reaction called anaphylaxis, addition signs symptoms wheat allergy, anaphylaxis may cause:  swelling tightness throat chest pain tightness severe difficulty breathing trouble swallowing pale, blue skin color dizziness fainting

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is Anaphylaxis.,most likely medical diagnosis for this patient is Anaphylaxis,0.0,"What are the common symptoms of most likely medical diagnosis for this patient is Anaphylaxis?

List the symptoms as a comma-separated list.","Anaphylaxis is a medical emergency that requires immediate attention. Symptoms of Anaphylaxis include:

- Swelling of the face, lips, tongue, and eyes
- Hives or rashes on the face, neck, arms, and legs
- Difficulty breathing
- Dizziness or fainting
- Nausea and vomiting
- Abdominal pain
- Swelling of the lips, tongue, and eyes
- Loss of consciousness

Disclaimer: The information provided is intended for general knowledge and informational purposes only, and does not constitute medical advice. It is essential to consult with a qualified healthcare professional for any health concerns or before making any decisions related to your health or treatment.","[""Swelling of the face"", ""Hives or rashes on the face"", ""Difficulty breathing"", ""Dizziness or fainting"", ""Nausea and vomiting"", ""Abdominal pain"", ""Swelling of the lips"", ""Loss of consciousness""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
